data,hora,lado,nivel,dist_nivel,usou_domingo,decisao_ia,confianca,motivo
2026-05-11,10:25,SHORT,29399.75,11.50,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNYF4hhB5KQ5zBmqMv'}, aceito por padrão)"
2026-05-11,10:57,SHORT,29399.75,2.50,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNYE4qCYL9x4mjs1tD'}, aceito por padrão)"
2026-05-11,10:59,SHORT,29399.75,1.25,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNYkKiyrwxCoX7bgqL'}, aceito por padrão)"
2026-05-11,11:05,SHORT,29399.75,4.00,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNYrmc8aF56CZAm2dC'}, aceito por padrão)"
2026-05-11,11:07,SHORT,29399.75,10.75,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNYu1FFSovBj9kaPjz'}, aceito por padrão)"
2026-05-11,11:12,SHORT,29399.75,3.50,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNZ5fZT3qZQkt7qG91'}, aceito por padrão)"
2026-05-11,11:18,SHORT,29399.75,7.75,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNZ8tTteJVvApKL4Rt'}, aceito por padrão)"
2026-05-11,11:23,SHORT,29399.75,5.50,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNZBrrdvb2HGZDVeG4'}, aceito por padrão)"
2026-05-11,12:43,SHORT,29399.75,14.25,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNZRkJfrdMhPiSXLM9'}, aceito por padrão)"
2026-05-11,13:13,SHORT,29399.75,13.75,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNZnLFJN3Q286GcmFi'}, aceito por padrão)"
2026-05-11,13:16,SHORT,29399.75,2.25,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNZu2St5DC4SrpwUoj'}, aceito por padrão)"
2026-05-11,13:21,SHORT,29399.75,3.75,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNZsYTsLHFbiVFft9u'}, aceito por padrão)"
2026-05-11,15:00,SHORT,29399.75,12.00,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNa9Qc6TzBRt7zdV7o'}, aceito por padrão)"
2026-05-11,15:03,SHORT,29399.75,2.25,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNa5wT1owjzNBHCZtS'}, aceito por padrão)"
2026-05-11,15:17,SHORT,29399.75,2.00,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNaHbR7tTV8D7bvYwx'}, aceito por padrão)"
2026-05-11,15:21,SHORT,29399.75,2.50,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNaPYNra8H8RbLkuDB'}, aceito por padrão)"
2026-05-11,15:23,SHORT,29399.75,6.25,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNau3vJKvsm8seMhwd'}, aceito por padrão)"
2026-05-11,15:34,SHORT,29399.75,3.25,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNaz1wKZTTD2QEmovq'}, aceito por padrão)"
2026-05-11,15:41,SHORT,29399.75,4.00,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNaxXG8nYjNhzPz6DV'}, aceito por padrão)"
2026-05-11,15:44,SHORT,29399.75,8.75,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNb6TYhNPnsDiCMZi5'}, aceito por padrão)"
2026-05-11,15:48,SHORT,29399.75,10.75,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNbCR4vpBnQXcCYAvr'}, aceito por padrão)"
2026-05-13,09:30,SHORT,29296.00,8.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNbJ7jQNedLJEwc4F7'}, aceito por padrão)"
2026-05-13,10:53,SHORT,29296.00,5.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNbVmX4PN9UWzmkBsw'}, aceito por padrão)"
2026-05-13,11:26,SHORT,29296.00,0.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNbt6EPRxibb9dBVGz'}, aceito por padrão)"
2026-05-13,11:28,SHORT,29296.00,8.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNbvp5XTSn7KjNPyKd'}, aceito por padrão)"
2026-05-14,09:36,SHORT,29565.50,2.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNc6Eg2XNMRwnRUfxH'}, aceito por padrão)"
2026-05-14,10:08,SHORT,29565.50,0.50,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNd8k3m6CqredBcmFf'}, aceito por padrão)"
2026-05-14,10:10,SHORT,29565.50,15.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNcLsaQQhYS1PiRFRp'}, aceito por padrão)"
2026-05-14,10:11,SHORT,29565.50,8.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNcPr7LyTYTpuJjNEW'}, aceito por padrão)"
2026-05-15,14:04,LONG,29458.50,1.75,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNcXHLFKC62ACUqH2V'}, aceito por padrão)"
2026-05-15,14:07,LONG,29458.50,13.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNctcTuA2GyXLGVCZx'}, aceito por padrão)"
2026-05-18,09:39,SHORT,29283.75,8.00,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNd9ExrfC8oQv4o92j'}, aceito por padrão)"
2026-05-18,09:56,SHORT,29283.75,5.50,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNd5mh5bLahMBD7VH8'}, aceito por padrão)"
2026-05-18,10:17,SHORT,29283.75,9.25,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNdHB8HnKou7zWMaZC'}, aceito por padrão)"
2026-05-18,12:34,LONG,28926.00,2.50,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNdKAHkEoRrkDM6h5k'}, aceito por padrão)"
2026-05-18,12:36,LONG,28926.00,7.00,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNdbXL1dM2VTf8XXxQ'}, aceito por padrão)"
2026-05-18,12:40,LONG,28926.00,13.25,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNdse6YQFxnQPDLsHQ'}, aceito por padrão)"
2026-05-18,12:42,LONG,28926.00,5.25,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNe3ZYaERdNhaJ4F1b'}, aceito por padrão)"
2026-05-18,12:48,LONG,28926.00,5.50,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNeEDtPb2Byi95kuLQ'}, aceito por padrão)"
2026-05-18,12:50,LONG,28926.00,5.25,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNeCEnzebBRmGz2kg5'}, aceito por padrão)"
2026-05-18,14:13,LONG,28926.00,3.50,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNeCFAzMCZ7GMsMRyV'}, aceito por padrão)"
2026-05-18,15:08,LONG,28926.00,7.50,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNea4eMnhGt33m1423'}, aceito por padrão)"
2026-05-18,15:18,LONG,28926.00,7.50,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNeik7EFsxCCurPnGh'}, aceito por padrão)"
2026-05-18,15:19,LONG,28926.00,10.25,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNeveEUJow8rE2WPpr'}, aceito por padrão)"
2026-05-18,15:20,LONG,28926.00,8.25,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNezrzdV19hq37uKqh'}, aceito por padrão)"
2026-05-18,15:22,LONG,28926.00,11.00,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNf7Z2tocNVkASyU5w'}, aceito por padrão)"
2026-05-18,15:24,LONG,28926.00,11.25,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNfFF7rmjfemb4H8XU'}, aceito por padrão)"
2026-05-18,15:31,LONG,28926.00,2.50,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNfQREyq7pPispmEN6'}, aceito por padrão)"
2026-05-19,10:11,LONG,28814.75,0.75,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNfXMmnS9YcvsASQKL'}, aceito por padrão)"
2026-05-19,11:03,LONG,28814.75,0.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNgBoUyyC15tvgDMAq'}, aceito por padrão)"
2026-05-19,11:11,LONG,28814.75,6.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNfuvdQ7x4dAgVJY6L'}, aceito por padrão)"
2026-05-19,11:14,LONG,28814.75,1.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNfz9W7VNbdExg5oiF'}, aceito por padrão)"
2026-05-19,11:55,LONG,28814.75,6.50,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNgCYLT25eBeY3ULy8'}, aceito por padrão)"
2026-05-19,11:58,LONG,28814.75,8.75,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNgEXRzyzaBx9JqNHk'}, aceito por padrão)"
2026-05-19,12:00,LONG,28814.75,1.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNgSveptP7LMHEKY5x'}, aceito por padrão)"
2026-05-19,12:11,LONG,28814.75,2.75,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNhkK3VrTwDXDvrKzR'}, aceito por padrão)"
2026-05-20,09:51,SHORT,29126.50,0.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNgvCgHN1w3CxWYEhV'}, aceito por padrão)"
2026-05-20,09:53,SHORT,29126.50,1.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNh2A5F7sfYy11KgkH'}, aceito por padrão)"
2026-05-20,09:54,SHORT,29126.50,5.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNhAqNXf1auQwp5jk5'}, aceito por padrão)"
2026-05-20,10:16,SHORT,29126.50,0.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNhDZb3wmfGXRB3CUY'}, aceito por padrão)"
2026-05-21,15:09,SHORT,29395.50,4.75,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNhJ2CjT4dgUM98XQe'}, aceito por padrão)"
2026-05-21,15:12,SHORT,29395.50,12.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNhUBubaU3zSNkctLz'}, aceito por padrão)"
2026-05-22,10:20,SHORT,29554.00,4.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNhyT5T7YzCAGstsf4'}, aceito por padrão)"
2026-05-22,10:22,SHORT,29554.00,11.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNi2BEQfMA7oScm3Bv'}, aceito por padrão)"
2026-05-22,10:28,SHORT,29554.00,8.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNjw2bqm3Cc2e1oBwp'}, aceito por padrão)"
2026-05-22,15:30,SHORT,29554.00,3.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNiF5UdaPFxnp6huP8'}, aceito por padrão)"
2026-05-22,15:32,SHORT,29554.00,2.75,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNiLH6u16d4fr9VCaA'}, aceito por padrão)"
2026-05-22,15:43,SHORT,29554.00,1.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNiQ1Do3oLVgK5B7ns'}, aceito por padrão)"
2026-05-22,15:46,SHORT,29554.00,1.50,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNioZSiZamcQxm7FUp'}, aceito por padrão)"
2026-05-22,15:48,SHORT,29554.00,7.75,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNivkL1qkHzVB4Qqey'}, aceito por padrão)"
2026-05-22,15:52,SHORT,29554.00,11.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNj5BeyZNNE53M7YmX'}, aceito por padrão)"
2026-05-22,15:53,SHORT,29554.00,0.75,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNjHam84xhVoZNXuuD'}, aceito por padrão)"
2026-05-22,15:55,SHORT,29554.00,8.75,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNjL4ewopeV7oS66N3'}, aceito por padrão)"
2026-05-25,09:46,SHORT,29988.00,10.00,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNjNJ3bwXZqJQXavpu'}, aceito por padrão)"
2026-05-25,09:51,SHORT,29988.00,6.50,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNk1z6ZwVzGnfDEDZG'}, aceito por padrão)"
2026-05-25,09:53,SHORT,29988.00,2.50,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNk1Er7VPy3cAreLZ9'}, aceito por padrão)"
2026-05-25,11:12,SHORT,29988.00,6.50,True,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNk7h2m9DsW9p8pwhG'}, aceito por padrão)"
2026-05-26,09:43,LONG,29910.00,13.50,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNkD98JgCQT4UHWkpQ'}, aceito por padrão)"
2026-05-26,09:58,SHORT,29993.75,4.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNkH7KEB3nz6qktPB2'}, aceito por padrão)"
2026-05-26,10:03,SHORT,29993.75,12.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNkPohUaCsLCAF2zXS'}, aceito por padrão)"
2026-05-26,10:04,SHORT,29993.75,2.75,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNmgwWtArDSQ3hNmFW'}, aceito por padrão)"
