data,hora,lado,dist_nivel,contratos,trail_mult,be_lock_frac,confianca,motivo
2026-04-27,11:32,LONG,4.00,4,0.8,0.8,0.55,"Sinal de segunda-feira em nível de domingo/Globex (origem espúria), horário RTH mas distância grande (4pt) do toque até a linha. Qualidade média: reduzido para 4 contratos, trailing mais conservador (0.8 para proteger ganho antes), lock_frac elevado (0.8) para garantir mais do MFE quando breakeven ativa. Confiança 55% = reflexo de ceticismo com domingo Globex + dist_nivel 4pt."
2026-04-27,11:35,LONG,8.00,4,0.8,0.8,0.55,"Nível de domingo (Globex) com distância significativa (8pt) = qualidade média-baixa. Segunda-feira em horário mid-morning, fora dos picos. Reduzo contratos (4 vs padrão 5), trailing mais apertado (0.8x = 1.4pt) pra proteger ganho cedo, e lock_frac elevado (0.8) porque sinais de domingo Globex tendem a ser mais espúrios. Confiança moderada."
2026-04-27,11:37,LONG,7.75,4,0.8,0.8,0.55,"Sinal de qualidade moderada: nível de origem é domingo/Globex (menos confiável), distância 7.75pt é considerável (toque longe da linha), horário 11:37 está em RTH normal mas já passou da abertura. Reduzidos contratos (4 vs 5) e aperto no trailing (0,8 vs 1,0) + lock fraction mais alta (0,80) para proteger melhor ganhos de um sinal com confiança abaixo de 0,6."
2026-04-27,11:39,LONG,10.00,4,0.8,0.8,0.55,"Sinal de qualidade reduzida: (1) Nível originado de domingo Globex (menos líquido, mais espúrio); (2) Distância de 10pt do toque é significativa, indica menor força da reversão; (3) Horário 11:39 ET está fora do prime time RTH (melhor entre 9:30-11:00). Redução conservadora: 4 contratos (vs 5 padrão), trailing mais apertado (0,8x = 1,4pt) para proteger ganho antes, be_lock_frac elevado (0,8) pra garantir lucro quando breakeven ativa. Confiança apenas 55%."
2026-04-27,11:55,LONG,13.25,4,0.8,0.8,0.55,"Nível de domingo (Globex) tem qualidade inferior — origem não-RTH reduz confiabilidade. Distância 13.25pt do toque é grande, sinalizando possível toque sujo/impreciso. Segunda de manhã (11:55 ET) é horário razoável mas contexto fraco. Reduz contratos (4 vs 5 padrão), aperta trailing (0.8 vs 1.0) e sobe lock (0.80 vs 0.75) para proteger contra reversão rápida. Confiança 0.55 reflete incerteza estrutural do sinal."
2026-04-27,12:03,LONG,8.50,4,0.8,0.8,0.55,"Sinal de qualidade moderada-baixa: nível de domingo (Globex) é tipicamente mais espúrio; dist_nivel de 8.50pt é significativa (não toque preciso); hora 12:03 está no meio da sessão RTH mas não no pico de volume inicial. Segunda-feira tende a ter maior volatilidade e menos confiança em reversões. Reduz contratos (4 vs 5) pela qualidade inferior; trail_mult ajustado para 0.8 (mais proteção, menos folga); be_lock_frac em 0.8 (mais conservador, trava mais do ganho cedo)."
2026-04-29,10:26,SHORT,5.25,5,1.0,0.75,0.7,"Short em máx/mín RTH de quarta à manhã (10:26 ET). Distância 5.25pt indica toque moderado — nem muito próximo (high confidence), nem muito longe (noise). Horário dentro do RTH normal, nível legítimo de dia anterior. Contexto não apresenta sinais de extrema qualidade nem de fraqueza grave. Mantém padrão (5 contratos, trailing 1.75pt, 75% MFE travado no BE) por falta de motivo forte pra desviar."
2026-04-29,11:10,SHORT,2.25,5,1.0,0.75,0.7,"Sinal SHORT em quarta-feira (meio da semana, boa liquidez), horário 11:10 ET (RTH normal pós-abertura, sem efeito de fechamento). Nível vem de máx/mín do dia anterior RTH (sólido, não Globex). Distância de 2,25pt é moderada — não está pegando no fio (que seria <0,5pt de qualidade máxima), mas também não é um toque muito distante. Sem fatores de stress extremo, mantém-se padrão: 5 contratos, trailing 1,0x (1,75pt), be_lock_frac 0,75. Confiança moderada (0,7) pela distância razoável."
2026-04-29,11:19,SHORT,3.00,5,1.0,0.75,0.7,"Quarta-feira, horário de mercado normal (11:19 ET), nível de máx/mín RTH (origem sólida). Distância de 3pt é moderada — não é um toque perfeito, mas também não é fraco. Sem motivo concreto pra desviar dos padrões, mantém-se a gestão equilibrada: 5 contratos, trail 1.0x (1.75pt padrão), be_lock 0.75. Confiança 0.70 reflete uma entrada de qualidade média."""
2026-04-29,12:02,SHORT,1.50,5,1.0,0.75,0.75,"Sinal SHORT de qualidade acima da média: toque a apenas 1,50pt da linha (muito próximo, boa precisão), nível de máx/mín RTH do dia anterior (origem confiável), quarta-feira durante RTH (12:02 ET — bom horário, sem overhead de fim de dia ou domingo Globex). Sem motivos concretos para desviar dos parâmetros padrão — mantém risco/retorno equilibrado."
2026-04-29,12:04,SHORT,4.25,5,1.0,0.75,0.72,"Sinal SHORT em quarta-feira, horário RTH normal (12:04 ET). Nível originário de máx/mín do dia anterior RTH - boa qualidade. Distância 4.25pt é moderada (nem muito perto, nem muito longe). Sem indicadores de deterioração extrema. Confiança moderada-alta justifica manter os padrões (5 contratos, trail 1.0, be_lock 0.75)."
2026-04-29,12:15,SHORT,5.00,5,1.0,0.75,0.7,"Quarta-feira, horário RTH normal (12:15 ET), nível oriundo de máx/mín do dia anterior (RTH confiável). Distância de 5pt é moderada — não é um toque perfeito, mas também não é tão longe. Mantém perfil padrão: contratos 5, trailing 1,0x (1.75pt) e be_lock 0,75 — sem motivo concreto para desviar."
2026-04-29,13:52,SHORT,4.50,5,1.0,0.75,0.72,"Sinal SHORT em quarta-feira (dia de semana normal), horário 13:52 ET (período de atividade RTH bom). Nível originado de máx/mín do dia anterior (RTH legítimo, não Globex). Distância de 4.50pt é moderada — nem toque perfeito, nem distante demais. Mantém padrão (5 contratos, trail 1.0x, be_lock 0.75) por falta de motivo concreto pra desviar. Confiança 0.72 reflete contexto aceitável mas sem fatores extraordinários de qualidade."""
2026-04-29,14:00,SHORT,2.50,5,1.0,0.75,0.7,"Sinal SHORT em quarta-feira (pior dia para reversão), horário 14:00 ET (final de sessão RTH, liquidez reduzida), nível RTH normal com toque a 2.50pt de distância (moderado, não perfeito). Qualidade média — mantém padrão 5/1.0/0.75 sem alterações. Confiança 0.7 reflete o viés negativo do dia da semana e timing tardio."
2026-04-29,14:37,SHORT,4.25,5,1.0,0.75,0.7,"SHORT em quarta-feira, 14:37 ET (meio da sessão RTH, liquido). Nível de máx/mín do dia anterior (RTH puro, alta qualidade). Distância de 4.25pt indica um toque não perfeito, mas ainda próximo o bastante para não ser considerado ruim. Confiança moderada-alta: horário decente, contexto RTH normal, nível concreto. Mantém gestão padrão (5 contratos, 1.0x trail, 0.75 lock) — qualidade suficiente mas sem razões extremas para agressividade."""
2026-04-30,09:36,SHORT,7.75,5,1.0,0.75,0.7,"Quinta-feira, horário matinal RTH, nível de max/min do dia anterior (RTH normal). Distância de 7.75pt é moderada — nem toque perfeito nem muito afastado. Qualidade de sinal mediana: mantém configuração padrão. Sem razão para aumentar risco (contratos), nem para apertar demais (trail_mult). Confiança 0.7 reflete a moderação do setup."
2026-04-30,09:44,SHORT,8.00,5,1.0,0.75,0.7,"SHORT em reversão, quinta-feira às 09:44 ET (horário RTH normal), nível de máx/mín do dia anterior (origem legítima). Distância de 8pt é moderada — não é toque perfeito mas aceitável. Qualidade média: mantém padrão 5 contratos, trailing 1,0 e be_lock 0,75. Confiança 0,7 reflete que o setup é OK mas sem características excepcionais."
2026-04-30,10:53,SHORT,6.75,5,1.0,0.75,0.75,"SHORT em quinta-feira (dia moderado), horário RTH bom (10:53 ET), nível de origem RTH do dia anterior (legítimo). Distância 6.75pt é moderada - não é um toque muito próximo (que elevaria confiança), mas também não é grande demais. Sem sinais de degradação (não é domingo/Globex, não é muito tarde no dia). Mantém padrão: 5 contratos, trailing 1.75pt normal, proteção de BE em 75%."
2026-04-30,10:55,SHORT,1.00,5,1.0,0.75,0.75,"SHORT em máx/mín RTH do dia anterior, distância muito proxima (1pt), quinta-feira 10:55 ET (meio da sessão RTH com bom volume). Sinal de boa qualidade - toque quase perfeito na linha, nível legítimo (não é Globex/domingo), horário normal de trading. Mantém defaults: risco/retorno equilibrado, sem razão concreta para desviar."
2026-04-30,11:48,SHORT,3.25,5,1.0,0.75,0.7,"SHORT em RTH normal (quinta, 11:48 ET), nível legítimo do dia anterior. Distância de 3.25pt é moderada — não é toque perfeito mas está dentro do razoável. Sem razão concreta pra desviar dos padrões: mantém-se 5 contratos, trailing 1,0x e be_lock 0,75. Confiança média (0,7) pela distância não estar muito próxima."
2026-05-04,10:47,SHORT,13.00,4,0.8,0.8,0.55,"Nível de domingo/Globex (menos confiável), distância de 13pt indica toque afastado da linha, segunda-feira manhã (boa liquidez mas fora do horário ideal de reversão). Reduzido para 4 contratos e trailing mais apertado (0,8) para proteger ganho antes de devolver em sinais de qualidade inferior. Be_lock_frac elevado (0,80) para garantir lucro quando breakeven ativa, dado o risco estrutural do nível."
2026-05-04,10:53,SHORT,8.50,4,0.8,0.8,0.55,"Nível originário de Globex (domingo) = menor confiabilidade. Distância de 8.50pt até toque é grande, indicando sinal de qualidade mediana. Segunda-feira de manhã (10:53 ET) é horário RTH, mas a origem Globex reduz força do setup. Reduzir contratos (4 vs padrão 5), apertar trailing (0.8 vs 1.0) e aumentar proteção no breakeven (0.8 vs 0.75 padrão) para mitigar risco de nível espúrio."
2026-05-04,13:58,LONG,0.25,4,0.8,0.8,0.55,Nível de domingo Globex (menos confiável que RTH). Distância excelente (0.25pt toque muito próximo). Segunda-feira 13:58 (horário aceitável mas não prime time). Reduz contratos (4 vs 5 padrão) e aumenta proteção (be_lock_frac 0.8) pela origem fraca do nível. Trail mais apertado (0.8) para não devolver lucro em rejeição de nível domingo.
2026-05-04,14:09,LONG,3.00,4,0.9,0.7,0.6,Sinal de qualidade moderada-baixa: nível de domingo (Globex) é tipicamente mais espúrio; dist_nivel de 3pt mostra toque não muito próximo; segunda-feira 14:09 ET já é tarde na sessão RTH. Reduzido para 4 contratos (vs padrão 5). Trail_mult 0.9 (ligeiramente mais apertado) protege ganhos um pouco antes dado o contexto menos confiável. be_lock_frac 0.70 balanceia proteção e espaço. Confiança 0.60 reflete o peso das desvantagens do setup.
2026-05-07,09:46,SHORT,6.75,5,1.0,0.75,0.75,"Quinta-feira, horário RTH normal (09:46 ET), nível de máx/mín do dia anterior (RTH = sólido). Distância de 6.75pt é moderada — não é um toque muito próximo (qualidade premium), mas também não é longe demais. Sem razão concreta pra desviar do padrão. Mantém configuração neutra: 5 contratos, trailing 1.75pt, lock 75% do MFE."
2026-05-07,09:48,SHORT,5.75,5,1.0,0.75,0.7,"SHORT em top do dia anterior (RTH), quinta-feira 09:48 ET. Distância 5.75pt é moderada — não é um toque cirúrgico, mas também não é de muito ruim. Horário normal de mercado (pré-abertura do cash), nível legítimo RTH. Mantém perfil padrão (5 contratos, trail 1.0, be_lock 0.75) — sem sinais de qualidade excepcional que justifiquem aumento de risco, nem problemas graves que forcem redução."
2026-05-07,12:12,SHORT,4.50,5,1.0,0.75,0.7,"SHORT em topo de máx/mín RTH normal. Quinta-feira em RTH (qualidade de preço boa), mas dist_nivel de 4.50pt é moderada — sinal não está num toque ultra-próximo. Horário 12:12 ET é bom (meio de sessão, com volume). Sem razão pra desviar dos padrões — mantém 5 contratos e trailing neutro (1.0x). Confiança moderada (0.70) devido à distância."""
2026-05-07,12:25,SHORT,8.25,5,1.0,0.75,0.7,"Quinta-feira, horário RTH normal (12:25 ET), SHORT em máx/mín do dia anterior (origem sólida). Distância de 8.25pt é moderada — não é um toque limpo e próximo, mas também não é extremamente distante. Nível RTH (não Globex) aumenta confiabilidade. Mantém perfil padrão com confiança média-alta (0.7): 5 contratos, trailing neutro (1.0x) e lock padrão (0.75)."
2026-05-07,12:40,SHORT,3.00,5,1.0,0.75,0.7,"Quinta-feira ao meio do pregão (12:40 ET), nível de RTH (máx/mín do dia anterior), distância pequena (3pt do toque exato). Qualidade mediana: entrada está bem próxima da linha de reversão, mas a hora é meio do dia com volatilidade já em movimento. Padrão 5/1.0/0.75 é adequado — nem força mais risco nem reduz, deixa o trade respirar com trailing convencional."
2026-05-07,12:44,SHORT,11.25,5,1.0,0.75,0.7,"SHORT em topo (máx dia anterior, RTH). Quinta-feira, horário de mercado normal (12:44 ET). Distância 11.25pt é moderada — nem toque perfeito, nem muito longe. Qualidade média do sinal: mantém padrão 5 contratos, trailing 1.0 (neutro) e be_lock_frac 0.75. Confiança 0.70 reflete a distância intermediária e contexto RTH sólido mas sem toque apertado."
2026-05-07,12:47,SHORT,2.50,5,1.0,0.75,0.75,"Quinta-feira, 12:47 ET (horário RTH normal, sem pressão de fechamento). Nível de máx/mín do dia anterior (RTH) = origem confiável. Distância de 2.50pt é moderada — nem um toque perfeito nem um afastamento grande. Sinal SHORT em reversão típica de reversal de topo. Qualidade boa mas não excepcional, mantém configuração padrão com confiança ligeiramente elevada (0.75) pela origem RTH e horário adequado."
2026-05-07,12:48,SHORT,1.75,5,1.0,0.75,0.75,"Quinta-feira, horário RTH normal (12:48 ET), nível de máx/mín do dia anterior (origem confiável), toque muito próximo (1.75pt = distância excelente). Qualidade de sinal ALTA. Usar padrão completo: 5 contratos, trailing 1,75pt sem multiplicador, lock de 75% do MFE. SHORT em topo com pullback fino é setup clássico de reversão."
2026-05-07,12:50,SHORT,7.50,5,1.0,0.75,0.7,"Quinta-feira, horário pós-abertura (12:50 ET), nível RTH normal (máx/mín dia anterior), mas dist_nivel de 7.50pt é moderada. Sem motivo concreto para desviar dos padrões — mantém-se equilibrado: 5 contratos, trailing 1,75pt padrão, lock de 75% do MFE no breakeven. Qualidade de sinal razoável."
2026-05-07,12:55,SHORT,5.75,5,1.0,0.75,0.7,"SHORT em RTH normal (quinta, 12:55 ET). Nível de máx/mín do dia anterior = origem legítima. Distância 5.75pt é moderada (nem muito próxima, nem longe demais) — sinal de qualidade média. Horário ainda dentro da sessão principal, contexto favorável. Mantém padrão 5 contratos + trailing 1,0x + be_lock_frac 0,75 por não haver motivos fortes pra desviar. Confiança moderada pelo toque não estar extremamente próximo da linha."
2026-05-07,14:08,SHORT,7.50,5,1.0,0.75,0.7,"SHORT em topo, quinta-feira 14:08 ET. Nível RTH (máx/mín dia anterior) = origem confiável. Distância 7.50pt indica toque razoável mas não perfeito — sinal de qualidade MÉDIA. Horário intraday normal (pós-NY open, ainda em sessão ativa). Sem fatores de elevado risco (não é domingo/Globex, não é borda de mercado). Mantém padrão conservador: 5 contratos, trailing 1.0x, be_lock 0.75 — permite respiração normal mas sem excesso de exposição."
2026-05-08,09:33,SHORT,8.75,5,1.0,0.75,0.7,"SHORT em topo, sexta-feira 09:33 ET. Nível RTH (máx/mín dia anterior) de boa qualidade. Distância de 8.75pt é moderada — não é toque muito próximo (ideal <5pt), mas também não é longe demais. Sexta-feira em horário RTH normal reduz ruído de Globex/domingo. Confiança media (0.7): mantém parâmetros padrão sem exposição excessiva, mas também sem apertar demais. Trade bem estruturado, sem motivo pra desviar significativamente dos defaults."
2026-05-11,09:45,SHORT,0.50,4,0.8,0.8,0.55,"Nível de domingo/Globex (menos confiável), dist_nivel 0.50pt (toque muito próximo, positivo), segunda-feira 09:45 ET (início RTH, volatilidade ainda baixa). Reduzido para 4 contratos pela origem espúria do nível. Trail_mult 0.8 (mais conservador, protege ganho cedo). be_lock_frac 0.80 (proteção elevada, minimiza dano de reversão). Confiança apenas 0.55 pela falta de confirmação intraday RTH."
2026-05-11,09:47,SHORT,5.75,4,0.8,0.8,0.55,"Nível de domingo (Globex) com dist_nivel de 5.75pt — qualidade média-baixa. Segunda-feira de manhã (09:47 ET), dentro do horário RTH mas cedo. Reduz contratos (4 vs padrão 5) e aperta a gestão: trail_mult menor (0.8) para proteger ganho mais cedo se reverter, be_lock_frac maior (0.8) pra garantir lucro assim que breakeven ativa. Confiança moderada pelo contexto de nível de domingo."
2026-05-11,10:14,SHORT,0.25,4,0.8,0.8,0.62,"Segunda-feira 10:14 ET, nível de domingo Globex (mais espúrio), distância 0.25pt (toque próximo mas origine suspeita). Reduzido para 4 contratos pela qualidade moderada do setup. Trail tightened (0.8) e be_lock elevado (0.80) pra proteger ganho rápido antes de possível rejeição do nível de fim de semana. Confiança 0.62 reflete desconfiança em níveis de domingo no early RTH de segunda."
2026-05-11,10:16,SHORT,0.75,4,0.9,0.8,0.65,"Nível de domingo/Globex (menos confiável) + toque preciso (0.75pt) mas horário cedo (10:16) em segunda. Reduz contratos para 4 (vs padrão 5) pela origem Globex. Trail_mult 0.9 (ligeiramente mais apertado que padrão) porque nível é de fim de semana, menos estruturado. be_lock_frac 0.8 para proteger o ganho cedo dado o contexto menos sólido."
2026-05-11,10:21,SHORT,1.25,4,0.8,0.8,0.55,"Sinal SHORT em segunda-feira (10:21 ET, boa liquídez RTH). Nível origin: range domingo Globex (menos confiável que RTH). dist_nivel 1.25pt é aceitável mas não toque perfeito. Contratos reduzidos (4 vs padrão 5) pela origem em domingo. Trail mais apertado (0.8x = 1.4pt) pra proteger ganho cedo. be_lock_frac 0.8 (acima do padrão 0.75) porque origem de Globex exige proteção extra quando MFE ativa. Confiança 0.55 (ligeiramente abaixo de 50% por ser domingo) — trade válido mas com cautela."
2026-05-11,10:25,SHORT,11.50,4,0.8,0.8,0.55,"Nível de domingo (Globex) é menos confiável que RTH; distância de 11.50pt é significativa (toque não está muito próximo da linha); segunda-feira de manhã (10:25 ET) é horário razoável mas nível derivado de domingo tem menor qualidade. Reduzido para 4 contratos (menos risco), trail mais apertado (0.8x = ~1.4pt) para proteger antes de devolver, e be_lock_frac elevado (0.8) para garantir lucro rapidinho caso reverse."
2026-05-11,10:57,SHORT,2.50,4,0.8,0.8,0.55,"Sinal SHORT em segunda-feira, 10:57 ET (horário RTH início). Nível originário de range Globex/domingo — historicamente menos confiável que níveis RTH puro. dist_nivel de 2.50pt indica toque moderado, não muito próximo. Qualidade média: reduz contratos (4 vs padrão 5), tightena trail (0.8 vs 1.0) pra proteger ganho mais cedo, e sobe be_lock_frac (0.8 vs 0.75) pra garantir mais do MFE quando BE ativar. Confiança apenas 0.55 reflete hesitação natural com nível Globex."
2026-05-11,10:59,SHORT,1.25,4,1.2,0.7,0.65,"Sinal SHORT em segunda-feira (RTH normal), mas nível originado de domingo à noite (Globex), menos confiável. Toque muito próximo (1.25pt) é bom, MAS horário 10:59 ET é já no meio da manhã, depois da abertura. Reduzir contratos (4 vs 5 padrão) pela origem Globex questionável. Trail_mult 1.2 (um pouco acima do padrão) pra dar folga ao trade respirar, mas be_lock_frac 0.70 (abaixo do 0.75) pra não deixar devolver ganho demais. Confiança média-baixa (0.65) pelo contexto Globex."
2026-05-11,11:05,SHORT,4.00,4,0.9,0.7,0.62,"Segunda-feira, manhã RTH (11:05 ET). Nível originário de domingo/Globex = menor confiabilidade estrutural. Distância de 4pt até linha é moderada-alta, indicando toque não tão ""vivo"" quanto seria ideal. Sinal SHORT em topo de nível menos robusto = qualidade média. Reduz contratos (4 vs padrão 5) e trava ganho um pouco mais cedo (trail_mult 0,9 = proteção acima da média, be_lock_frac 0,70 vs padrão 0,75) para absorver a menor confiança estrutural do nível de domingo."
2026-05-11,11:07,SHORT,10.75,4,0.8,0.8,0.55,"SHORT em nível de domingo/Globex com distância grande (10.75pt). Segunda-feira em horário RTH (11:07), mas origem do nível é Globex (menos confiável que RTH puro). Reduzir contratos para 4 (qualidade média), trail mais apertado (0.8) pra não devolver muito se reverter, e be_lock mais conservador (0.8) pra trancar ganho rápido. Confiança moderada (0.55)."
2026-05-11,11:12,SHORT,3.50,4,0.8,0.8,0.55,"Sinal SHORT em segunda (RTH normal) mas com qualidade reduzida: nível origina de domingo Globex (menos confiável), distância de 3.50pt é relativamente grande, horário 11:12 ET está fora da abertura (maior ruído). Reduzido para 4 contratos, trailing mais apertado (0.8x) pra proteger ganho antes, e lock_frac elevado (0.8) porque o nível é menos confiável. Confiança baixa-moderada."
2026-05-11,11:18,SHORT,7.75,4,0.8,0.8,0.55,"Sinal de qualidade MÉDIA-BAIXA: (1) origem em range de domingo/Globex = nível menos confiável, mais espúrio; (2) distância de 7.75pt é considerável = toque não foi limpo; (3) segunda-feira 11:18 ET = ainda cedo, volatilidade pode aumentar. Reduzindo contratos (4 vs padrão 5), trailing mais apertado (0.8x = 1.4pt) pra proteger ganho antes, be_lock_frac mais alto (0.8) pra garantir mais do MFE quando breakeven ativa. Confiança baixa (0.55) reflete o risco maior do setup."
2026-05-11,11:23,SHORT,5.50,4,0.8,0.8,0.55,"Sinal SHORT com qualidade moderada-baixa: nível originário de domingo/Globex (menos relevante que RTH); dist_nivel de 5.50pt é grande (afasta do toque ideal); segunda-feira 11:23 ET está em horário bom mas contexto do nível enfraquece confiança. Reduzido contratos (4 vs padrão 5), trailing mais apertado (0.8x para proteger ganho antes), lock_frac elevado (0.80) pra garantir lucro quando BE ativa. Confiança 0.55 reflete incerteza moderada."
2026-05-11,12:43,SHORT,14.25,4,0.8,0.8,0.55,"SHORT em nível de domingo (Globex, menos confiável). Distância de 14.25pt é considerável, sinalizando menor precisão do toque. Segunda-feira em horário midday (12:43 ET) reduz urgência do sinal. Reduzidos contratos (4 vs 5 padrão) e aumentada proteção (trail_mult 0.8 = mais aperto, be_lock_frac 0.8 = mais travamento do MFE). Confiança moderada (0.55)."
2026-05-11,13:13,SHORT,13.75,4,0.8,0.8,0.55,"Nível de domingo (Globex) + dist_nivel grande (13.75pt) reduzem qualidade do sinal. Segunda-feira 13h13 é horário aceitável (midday, ainda RTH forte), mas origem espúria do nível justifica posição mais defensiva: menos contratos (4 vs 5), trailing mais apertado (0.8x vs 1.0x = 1.4pt efetivo) pra proteger ganho antes, e be_lock_frac mais alto (0.8 vs 0.75) pra garantir mais do lucro quando breakeven ativa. Confiança moderada (0.55) pelo risco do nível de domingo."
2026-05-11,13:16,SHORT,2.25,4,0.8,0.8,0.55,"SHORT em segunda-feira (mercado mais líquido), mas nível vem de domingo Globex (menos confiável). Toque com dist_nivel=2.25pt é mediano (não é toque apertado). Horário 13:16 ET é meio de sessão RTH normal. Reduzido para 4 contratos (qualidade média), trail_mult menor (0.8) para travar ganho mais cedo dado o nível espúrio de domingo, be_lock_frac mais alto (0.8) para proteger MFE assim que breakeven ativa. Confiança moderada."
2026-05-11,13:21,SHORT,3.75,4,0.8,0.8,0.55,"Sinal de qualidade média-baixa: nível origina do Globex (domingo à noite), menos confiável que RTH. Distância de 3.75pt é significativa (toque não tão preciso). Segundo-feira 13:21 ET está no meio da sessão RTH, liquidez boa mas sem catalíticos óbvios. Reduz contratos (4 vs padrão 5) e aperta trailing (0.8 vs 1.0) para proteger ganho mais cedo, com lock de breakeven mais agressivo (0.80) para garantir lucro se reverter."
2026-05-11,15:00,SHORT,12.00,4,0.8,0.8,0.55,"Sinal de qualidade moderada-baixa: nível originário de domingo/Globex (menos relevante que RTH), distância de 12pt é significativa (indica toque impreciso), horário 15:00 ET já em zona mais incerta do dia. Reduzir para 4 contratos para limitar exposição. Trail_mult 0.8 mais apertado protege ganho cedo. be_lock_frac 0.8 mais conservador fecha mais lucro quando breakeven ativa. Confiança apenas 0.55 reflete a qualidade inferior do sinal."
2026-05-11,15:03,SHORT,2.25,4,0.8,0.8,0.55,"SHORT em topo de domingo Globex (nível menos confiável), 2.25pt de distância, horário 15:03 ET (tarde, volume decrescente). Sinal de qualidade moderada-baixa. Reduzir contratos (4 vs 5 padrão) e apertar proteção (trail_mult 0.8, be_lock_frac 0.80) para travar ganho mais rápido. Confiança 0.55 reflete origem espúria do nível."
2026-05-11,15:17,SHORT,2.00,4,0.8,0.8,0.55,"Sinal SHORT em segunda-feira à tarde (15:17 ET, fase final do pregão). Nível originou de range de domingo/Globex (menos confiável que RTH normal). Distância de 2.0pt até a linha é moderada (não é toque perfeito, indica menos força no sinal). Confiança reduzida 0.55: qualidade média. Reduzido contratos para 4 (vs padrão 5) pela origem espúria do nível. Trail_mult 0.8 (vs 1.0): mais proteção precoce, menos folga pro trade respirar. Be_lock_frac 0.80 (vs 0.75): maior proteção do MFE uma vez em breakeven."
2026-05-11,15:21,SHORT,2.50,4,0.9,0.8,0.62,"Nível de domingo (Globex) com distância 2.50pt — qualidade reduzida, sinais de domingo são historicamente mais espúrios. Segunda-feira 15:21 (final de dia) adiciona risco de reversão overnight. Reduz contratos (4 vs padrão 5), aperta trailing (0.9 vs 1.0) pra proteger ganho antes, aumenta lock_frac (0.80 vs 0.75) pra garantir mais do MFE quando breakeven ativa. Confiança moderada."
2026-05-11,15:23,SHORT,6.25,4,0.8,0.8,0.55,"SHORT em topo, segunda-feira, horário 15:23 ET (perto do fechamento, liquidez baixa). Nível originado de domingo Globex (menos confiável que RTH normal). Distância de 6.25pt é significativa — não foi um toque ""perfeito"" na linha, aumenta chance de ser ruído. Reduz contratos (4 vs 5 padrão) e trail_mult (0.8 vs 1.0) para proteger ganho mais cedo. be_lock_frac aumentado para 0.80 pra garantir mais do favor máximo quando breakeven ativar, dado o contexto de menor qualidade do sinal."
2026-05-11,15:34,SHORT,3.25,4,0.8,0.8,0.55,"Nível originário de domingo/Globex (menos estruturado), distância de 3.25pt é moderada-grande, e entrada às 15:34 (fim de sessão RTH). Qualidade média do sinal. Reduz contratos (4 em vez de 5), trailing mais conservador (0,8x vs 1,0x) e be_lock mais firme (0,8 vs 0,75) para proteger ganho antecipado. Confiança baixa-moderada."
2026-05-11,15:41,SHORT,4.00,4,0.8,0.8,0.55,"SHORT em nível de domingo/Globex (menos confiável). Distância 4pt é significativa. Horário 15:41 ET é final de RTH, menos liquidez. Segunda-feira pós-fim de semana. Redução de contratos (4 vs 5 padrão), trailing mais apertado (0.8x) pra proteger ganho cedo, be_lock_frac mais alto (0.80) pra garantir lucro quando breakeven ativar. Confiança moderada (0.55)."
2026-05-11,15:44,SHORT,8.75,4,0.8,0.8,0.55,"Sinal de qualidade média-baixa: nível originário de domingo/Globex (menos confiável), distância grande (8.75pt) até o toque, e horário próximo ao fechamento (15:44 ET). Reduzido para 4 contratos (menor exposição), trailing mais apertado (0.8x = ~1.4pt) pra proteger ganho rápido, e be_lock_frac elevado (0.8) pra garantir lucro assim que breakeven ativa. Confiança moderada."
2026-05-11,15:48,SHORT,10.75,4,0.8,0.8,0.55,"Nível de domingo (Globex) com dist_nivel alta (10.75pt) reduz confiança. Sinal no fim da tarde (15:48 ET, segunda-feira) em horário com menor volume/volatilidade. Reduco contratos (4 vs padrão 5), aperto trail_mult (0.8 vs 1.0) pra travar ganho antes, e reforço be_lock_frac (0.8) pra garantir mais do MFE quando BE ativa. Confiança moderada (0.55) pela qualidade inferior do setup."
2026-05-13,09:30,SHORT,8.00,5,1.0,0.75,0.7,"Quarta-feira, horário RTH normal (09:30 ET), nível de origem RTH do dia anterior (qualidade alta). Distância de 8pt é moderada — não é um toque perfeito mas aceitável. Sem razão pra desviar dos parâmetros padrão. Confiança 0,70 por ser um SHORT em topo com margem de 8pt."
2026-05-13,10:53,SHORT,5.00,5,1.0,0.75,0.75,"SHORT em máx/mín RTH do dia anterior, quarta-feira no horário normal (10:53 ET). Distância de 5pt é moderada (nem perfeito, nem muito ruim). Sinal de qualidade boa mas não excepcional. Mantém padrão conservador: 5 contratos, trailing normal 1,75pt e be_lock 75% pra proteger o ganho inicial caso o trade não desenvolva bem."
2026-05-13,11:26,SHORT,0.25,6,1.1,0.8,0.82,"SHORT em topo, quarta-feira (meio de semana, maior volume), horário 11:26 ET (após abertura, mercado já aquecido), origem RTH (nível limpo), distância muito curta (0.25pt = toque praticamente exato na linha). Sinais de qualidade alta: aumenta contratos (6), trail_mult ligeiramente acima do padrão para permitir capturar movimento reverso com segurança, be_lock_frac elevado (0.8) para travar 80% do máximo movimento a favor quando breakeven ativa."
